name,id,comment,time,positive_prob,sentiment,pre_sentiment
紫色的妹妹,304155176,水手和星星点灯？,2019-12-18 15:06:50,0.392884,0,2.0
唐ky,328200291,第一次听就爱上了 好好听 李老师就是实力唱将。,2019-12-18 15:06:28,0.913654,2,2.0
lookTime,441195272,竟然是同城的，虽然不认识 但是还是加油吧，不要放弃一级，希望你也快乐,2019-12-18 15:05:51,0.604741,2,0.0
---梵高先生,1392873013,听了一遍，就会唱了，又一遍一遍回来听,2019-12-18 15:05:43,0.775008,2,2.0
捣蛋萝卜2333,622276551,好听好听哎，想被翻牌呀啊啊啊啊啊,2019-12-18 15:05:31,0.339113,0,0.0
卡其尼斯,46947394,好好好好听,2019-12-18 15:04:45,0.719772,2,2.0
询忘,540716296,越听越好听,2019-12-18 15:03:48,0.537852,1,1.0
我本凉薄人何陷温柔海1708,575541744,第一次认识李荣浩的时候是高中一年级，那首李白成了整个寝室哼唱的曲儿，凭借李白踢馆，从幕后走到台前，带给我们这么多的经典歌曲，感谢你，你会越来越好的,2019-12-18 15:03:45,0.969915,2,2.0
郑小妞的跟班,1513624768,麻雀和凤凰都相互非常的思念对方，凤凰就跑下仙界与麻雀相见，麻雀很高兴，带着凤凰去它的小窝，它们玩的高兴开心，凤凰渐渐忘了回仙界，而后夜晚在麻雀看不到的地方愁眉苦脸，有一天它们玩的时候让仙界的千里眼看到了，禀告了天帝，天帝龙颜震怒，派遣天将抓拿凤凰回仙界，评论字数有限，后面的人补上,2019-12-18 15:02:27,0.959837,2,0.0
寒鸦咕叽,448261931,我有个小小的疑问，这首歌之前是唱过，然后最近全新推出吗？我总觉得我以前循环过这首歌 ,2019-12-18 15:02:00,0.66893,2,2.0
m月s间照,557353818,10w 了，，，才几天啊，，，有才,2019-12-18 15:01:57,0.619119,2,2.0
失去一魂带走两魄,1322258987,为什么你佛山演唱会那天我刚好考试，我想去现场啊 多多难过 ,2019-12-18 15:00:38,0.732296,2,2.0
yyyykr,1577718344,那个我说一下，打错字了，是“新意”，新鲜的新，不是“心意”,2019-12-18 15:00:14,0.235748,0,0.0
pc是我的前任,345117070,抄哪首了回复一下呗，小丑,2019-12-18 15:00:12,0.3726,0,0.0
初雪映杨花,250911211,可不可以把我从黑名单里放出来，或者干脆删掉吧，我不会打扰你的。,2019-12-18 15:00:03,0.0640716,0,0.0
yyyykr,1577718344,对我认为是，这首歌的旋律确实不敢恭维，就算是词。。我也感觉没啥意思,2019-12-18 14:59:11,0.0446218,0,0.0
yyyykr,1577718344,兄弟别跟这人回复了，倒不是他没素质什么的，他的观念，在我们眼里可能已经有点根深蒂固到差了不是一个鸿沟了,2019-12-18 14:58:36,0.0774127,0,0.0
快乐小肥宅1811,1665874597,浩哥加油！,2019-12-18 14:57:57,0.626966,2,2.0
旧识故人,501291808,李荣浩自行车俱乐部已收到,2019-12-18 14:57:09,0.620307,2,2.0
千山暮雪向星辰,328570292,怎么说 生病 ,2019-12-18 14:56:48,0.372087,0,0.0
Emglishhhhhh,275231143,挺能抄啊,2019-12-18 14:55:06,0.588137,2,1.0
L陈文靖,314229447,我以为是麻将呢 大哭 ,2019-12-18 14:54:43,0.610636,2,1.0
20岁还没有去过星巴克,549150544,好听,2019-12-18 14:53:55,0.595459,2,2.0
曹里里_,1427825500,山还是山，你还是你，大海还是大海，我却早已不是当初那个我。,2019-12-18 14:50:53,0.198991,0,0.0
峰哥呗,410439554,我怎么感觉之前就听过了 惊恐 ,2019-12-18 14:50:13,0.37952,0,0.0
乐观的AMA,1974930876,好听的,2019-12-18 14:49:41,0.689178,2,2.0
许仙爱睡蛇,1296926047,别想挣李荣浩钱。一个人从编剧到演唱一个人都包了,2019-12-18 14:49:06,0.380935,0,0.0
LiuqiaoZhang,1904745496,新歌很赞，喜欢 强 李荣浩 ，今年王力宏的杭州演唱会现场看过你，希望以后可以写 唱更多好听的歌，加油,2019-12-18 14:47:41,0.993668,2,2.0
SuperWangqf,390705152,在有你的舞台遇见了这首歌，在有你的房间有了灵感。当我以为我真幸运，遇见了美好的时候，你走了......,2019-12-18 14:45:43,0.875058,2,2.0
破竹1706,503399595,呦吼，感觉不像以前的李荣浩了,2019-12-18 14:45:15,0.358056,0,2.0
蕾拉哈哈,472834737,宁真有才,2019-12-18 14:45:00,0.547916,1,2.0
唐ky,328200291,真好李老师 不要钱让我们听,2019-12-18 14:44:52,0.893958,2,0.0
_脱缰-,1493703552,坠入爱河的人有几个心甘情愿上岸啊，没有庆幸自己重获自由，只想纠问为什么被放逐流浪。,2019-12-18 14:43:43,0.383142,0,0.0
尐嘉6,134891198,爱了,2019-12-18 14:42:43,0.759079,2,2.0
尐嘉6,134891198,爱了,2019-12-18 14:42:43,0.759079,2,2.0
珂欣不是你,438054413,你看着我无动于衷,2019-12-18 14:42:17,0.397222,0,1.0
烧焦的梦,297508201,加油 姐妹,2019-12-18 14:41:39,0.586639,2,2.0
撩到阿加西,290817136,好听，哈哈。,2019-12-18 14:39:03,0.927132,2,2.0
憨憨没有心欸,569112168,看回复被笑死,2019-12-18 14:38:42, , ,0.0
zzz11124,96027965,单曲循环 1 大笑 大笑 大笑 大笑 大笑 ,2019-12-18 14:38:14,0.484169,1,1.0
爱L酷T,320520949,好,2019-12-18 14:35:04,0.747981,2,2.0
爱L酷T,320520949,谢谢你,2019-12-18 14:34:58,0.60383,2,2.0
钢叉与猹,592995590,我刚刚评论完，看到你的了。生活不就是这样，但是我们得有梦想呀，我们得相信美好终将到来，因为相信才会看见，而不是因为看见才会相信。,2019-12-18 14:34:55,0.602043,2,2.0
隨心180918,261419882,收到回复的小可爱们也太幸福了吧，羡慕ing,2019-12-18 14:33:56,0.65646,2,0.0
你的英雄伟,1737485506,我的灵魂已经与你意思消散，只剩下这破败不堪的皮囊苟延残喘,2019-12-18 14:33:54,0.0955637,0,0.0
阿美451811,1668406192,努力,2019-12-18 14:33:35,0.566521,2,2.0
不足的友人A,312364914,看着浩哥的评论是同城，第一次感觉好近,2019-12-18 14:33:16,0.567362,2,0.0
阿美451811,1668406192,一起加油 ,2019-12-18 14:32:35,0.644956,2,2.0
阿美451811,1668406192,谢谢， 开心 ,2019-12-18 14:32:22,0.875493,2,2.0
yi伤心的人不要听情歌,306965011,爱了爱了 多多大笑 ,2019-12-18 14:32:19,0.63606,2,2.0
温文而已,324419394,麻雀也有明天！！！！加油耶巴蒂！,2019-12-18 14:30:19,0.801579,2,2.0
钢叉与猹,592995590,我的孤独不是因为爱情，而是。山隔壁还是山，我却在群山中独自行走，群山一次次的想要吞没我。,2019-12-18 14:30:18,0.481732,1,0.0
S-hmi1y,358731602,生活就是这样，但是不能失去希望。 爱心 ,2019-12-18 14:29:38,0.208881,0,0.0
小泰1909,1971914445,我是麻雀，我想变成凤凰！！,2019-12-18 14:26:55,0.404205,0,1.0
Kong夕月,40853081,好听,2019-12-18 14:26:54,0.595459,2,2.0
良噷太凉,1635250188,加油,2019-12-18 14:26:39,0.576334,2,2.0
良噷太凉,1635250188,别灰心，有梦就去追呀，如果可以考上，几战又如何，愿你永远都保持有重新开始，不惧一切的勇气 ,2019-12-18 14:26:24,0.863436,2,2.0
她说她是海我便陪她浪,131224688,你太棒了 逼着公司出歌 哈哈哈 垃圾公司,2019-12-18 14:26:22,0.327043,0,0.0
开花的马铃薯,270023718,这？活跃的像个高仿号,2019-12-18 14:25:19,0.512331,1,2.0
西柚1999_,529615259,现在电量还有13，我坐在小公园的城墙边，看着行人，来着来往的车辆，耳机随便听着一些歌，很难过但是已经哭不出来了，没有失恋，很丧，生活把一个满心欢喜的姑娘折磨得不成样子。但愿以后快乐一点，是真的快乐那种。如果你刚刚读完这句话，那么希望你快乐，陌生人。,2019-12-18 14:24:37,0.465028,1,0.0
Stumble-Fancy,485305204,林语堂先生说 “目光放长远些心就不痛了。”我想这句话适合很多时候的我们。当下的悲喜，不足以影响未来，也不足以让此刻的你停滞不前，想清楚了这点，你会更开心。 ,2019-12-18 14:24:08,0.770302,2,2.0
七寸-青山,383260302,下次一定带女朋友去看你的演唱会,2019-12-18 14:23:18,0.890542,2,2.0
大千不同,580550738,麻雀虽小五脏俱全,2019-12-18 14:22:08,0.750863,2,1.0
小阿博1,571583290,浩哥 我和你一样 眼睛小,2019-12-18 14:20:13,0.482753,1,1.0
百年is过客,1790769183,笨鸟先飞，如果你没有别人聪明，那就去拼命努力吧。,2019-12-18 14:20:07,0.168452,0,0.0
寰谛凤翎_HiJH,2080631042,哥 说一句 你爱我,2019-12-18 14:18:59,0.457786,1,1.0
混世一大魔王,606148530,浩哥回我,2019-12-18 14:18:00,0.563832,2,1.0
啊way,76394408,你就是那个我认为的李荣浩么，真的会跟我们互动啊 ,2019-12-18 14:17:15,0.606694,2,2.0
3214864,578757191, 李荣浩,2019-12-18 14:17:01,1,1,1.0
3214864,578757191, 李荣浩 麻雀也有明天！,2019-12-18 14:16:47,0.722292,2,2.0
偏偏没有你了,1314202559,生活平淡，没有意外，没有惊喜，说的是我.,2019-12-18 14:16:31,0.730364,2,2.0
偏偏没有你了,1314202559,期待冬天的雪 更期待想见的人,2019-12-18 14:15:28,0.698807,2,2.0
偏偏没有你了,1314202559,人说，林深时见鹿，海蓝时见鲸，梦醒时见你。可实际，林深时起雾，海蓝时浪涌，梦醒时也许未见鹿，未见鲸，亦未见你。但是，鹿踏雾而来，鲸随浪而起。你没回头，又怎知我没来过。,2019-12-18 14:15:08,0.027702,0,0.0
爱音乐的她T,1694642674,麻雀也有明天,2019-12-18 14:14:12,0.674607,2,2.0
偏偏没有你了,1314202559,我感觉你就应该活在舞台上,2019-12-18 14:14:01,0.448789,0,0.0
summer_juan,2080868245,爱你,2019-12-18 14:13:40,0.710728,2,2.0
安于190118,1537576383,你成仙，我替你留守人间。,2019-12-18 14:10:59,0.487581,1,1.0
soul-fly,257329250,周天澈是谁 怎么抢到工程师工作的？,2019-12-18 14:10:53,0.247555,0,0.0
大大bin,122515687,抄歌不易，且抄且珍惜，一个人抄就够了，还搞一票人抄就过分了,2019-12-18 14:10:40,0.0704147,0,0.0
由他啊,571610497,说好的电动车论坛呢？,2019-12-18 14:10:30,0.364225,0,2.0
Taurus_wu,94792803,如果我林和李荣浩合作一首歌，想知道是什么风格，有点期待小眼睛酒窝组合。哈哈哈,2019-12-18 14:10:09,0.785391,2,2.0
一撮-枯枝败叶,497290666,你怕是个大黑子,2019-12-18 14:09:49,0.381981,0,0.0
KingRC,389781511,一人即乐队。,2019-12-18 14:09:37,0.734752,2,2.0
大大bin,122515687,他不好意思叫别人跟他一起抄歌啊,2019-12-18 14:09:26,0.527595,1,2.0
暧昀,434911749,真是别人别想挣你一分钱啊,2019-12-18 14:08:36,0.293385,0,0.0
下凡减肥,2007725804,麻雀也有明天 ,2019-12-18 14:07:59,0.674607,2,2.0
____康儿,129252668,哈哈感觉有点土嗨,2019-12-18 14:07:41,0.727724,2,2.0
子非你,441314298,能翻我一下嘛，我能开心半天,2019-12-18 14:06:21,0.631431,2,2.0
伤心_Fsrn,2060084547,我只在乎你的意思,2019-12-18 14:05:19,0.454455,1,0.0
青衫如故红颜旧,302323671,老实说，你是不是没钱了，什么东西都是自己来的！,2019-12-18 14:05:01,0.0641817,0,0.0
AurelianoBuendia1902,1771354736,麻雀虽小，也可展翅高飞,2019-12-18 14:03:29,0.79414,2,2.0
许沫沫沫沫,1697075545,太好听了，歌词太符合心情了。,2019-12-18 14:03:08,0.53461,1,1.0
安立甘,395000749,哥，广西什么时候会有你的演唱会，我想去参加！！！,2019-12-18 14:02:52,0.821446,2,2.0
嗯哪_我行,273755026,跟我你还客气啥 奸笑 ,2019-12-18 14:00:54,0.475261,1,1.0
还要多久等到你,134612259,你这全部包办了所有工作，别人还怎么活 大哭 大哭 大哭 大哭 ,2019-12-18 14:00:43,0.281,0,0.0
铃木长崎,1554099207,现在十八岁的我仅仅只是觉得好听，可能过些年，就会明白曲中意,2019-12-18 14:00:29,0.771674,2,2.0
请你见谅呢,309660490,扯淡 一双鞋能代表什么,2019-12-18 13:59:51,0.309873,0,0.0
库克超超,1586557130,如果赞超1000我要找回她 哀伤 听天由命。看缘分吧 库克,2019-12-18 13:58:38,0.903097,2,0.0
Leppj,1691337323,不知不觉听出了感动，听出了曾经的回忆，当初的自己有多么卑微，明天的自己就将会有多么强大，加油！未来！,2019-12-18 13:58:29,0.992316,2,2.0
meowmezzz,50011559,副歌那里扫弦的部分，无论是编曲还是演绎风格都像伍佰的感觉。,2019-12-18 13:58:21,0.717494,2,2.0
慧心一笑181118,1676439274,李荣浩真真是一个有才华的人，这首歌真好听 憨笑 ,2019-12-18 13:58:18,0.544291,1,2.0
如果有一天錒,1467306057,好听！！！,2019-12-18 13:58:07,0.622213,2,2.0
快乐霉霉,278305839,有歌，必轮播 惊恐 ,2019-12-18 13:57:42,0.825946,2,2.0
唯独尐黙,1445500070,一味的付出，也许在她看来是理所应当！,2019-12-18 13:57:40,0.14102,0,0.0
玄斯,48082414,这首听着有点像庞龙的味儿了,2019-12-18 13:57:34,0.498836,1,1.0
小迧,427748120,试探一个人爱你不爱你看ta给你买不买Jordan？,2019-12-18 13:56:51,0.279047,0,0.0
郑先森6,1757595337,这首歌你也能听出许嵩的感觉来！ 无情！,2019-12-18 13:56:42,0.526142,1,2.0
段峮,510290327,来啦，哥！,2019-12-18 13:56:40,0.644956,2,2.0
快乐霉霉,278305839,我是52岁的李荣浩的粉丝，不知道能不能看到我的留言,2019-12-18 13:56:34,0.530008,1,0.0
鹿鹿鹿啊W,393196039,不是黑，是真的一听就熟，,2019-12-18 13:54:05,0.0738955,0,0.0
辞倌令,409105250,浪很巨大，人很渺小跨过高山，行过底谷你我还在人间,2019-12-18 13:53:58,0.771044,2,2.0
鹿鹿鹿啊W,393196039,确实，还有赵雷我们的时光也好像 大哭 ,2019-12-18 13:53:52,0.782294,2,2.0
被梦想拯救的人,1668352133,为你我把翅膀折断，直戳泪点,2019-12-18 13:52:39,0.427876,0,0.0
XX心魔XX,1543308240,听着李荣浩的歌听了啊，好几年还是这个感觉。茫茫之间，我们00后已长大，面对不一样的成长，不一样的经历，慢慢变得成熟起来。,2019-12-18 13:51:00,0.749056,2,2.0
RanDDDDDD,60348384,每次听前奏，都是许巍的感觉，有人有同感么？？,2019-12-18 13:50:35,0.324181,0,2.0
浅浅酱兮,391839049,有点许嵩的感觉，好听,2019-12-18 13:50:06,0.499989,1,0.0
拾壹吖ii,607795176,我听着有点像,2019-12-18 13:49:41,0.519558,1,2.0
妳拿什么感同身受,342827036,哥 你在电动车论坛解封了吗？,2019-12-18 13:47:38,0.219172,0,0.0
Satgo,70310809,来了哥,2019-12-18 13:46:23,0.629876,2,2.0
那么小一只,365996518,好朗朗上口啊，很洗脑的旋律 大哭 ,2019-12-18 13:46:13,0.790606,2,2.0
斧头帮老大lx,2048573534,我也想火一次阿,2019-12-18 13:46:07,0.614034,2,2.0
鹿鹿鹿啊W,393196039,是蔡健雅一首歌吗？我记得当时是在电视剧里女主唱的歌,2019-12-18 13:45:16,0.421484,0,0.0
J-Janna,615624261,好听啊,2019-12-18 13:42:36,0.645564,2,2.0
冷兮z墨,1636864959,让人励志的歌 高三加油 梦想和你我都不会放弃,2019-12-18 13:37:50,0.663397,2,2.0
长颈鹿ciel,479555125,李老板的歌也是如此押韵 唱进人心 振振有词,2019-12-18 13:36:47,0.463486,1,0.0
0160-3852,496767585,完了，听哭了 ,2019-12-18 13:36:42,0.519829,1,0.0
呜噜丫,1874969439,。。。好吧从小我感情丰富,2019-12-18 13:36:15,0.74063,2,2.0
張三瘋先森,71357545,这么宠粉嘛！！！！！想要被翻牌 大笑 ,2019-12-18 13:35:52,0.449604,0,0.0
呜噜丫,1874969439,我高中生，后桌潜力股，同桌班花,2019-12-18 13:35:13,0.417518,0,2.0
宋永利66666,504226769,蚌埠老乡,2019-12-18 13:35:04,0.55166,2,2.0
宋永利66666,504226769,老乡,2019-12-18 13:34:31,0.551035,2,2.0
-哆啦小梦-,1921824674,你好呀，,2019-12-18 13:34:17,0.626739,2,2.0
卟洳,575496401,忙碌而不羞愧，平庸而不自卑。,2019-12-18 13:34:09,0.161951,0,0.0
-哆啦小梦-,1921824674,嘿嘿,2019-12-18 13:34:06,0.875029,2,2.0
请照顾好您,490414848,下一个id见,2019-12-18 13:33:24,0.454884,1,1.0
我在对谁说着情话,252282781,作曲作词 李荣浩 憨笑 ,2019-12-18 13:32:09,0.532743,1,1.0
韦小媛,255527693,挺好听的,2019-12-18 13:31:42,0.76208,2,2.0
隔着仲夏的时差,284043225,我觉得是,2019-12-18 13:31:07,0.489794,1,1.0
这没有足迹,1527796164,感激遇到你,2019-12-18 13:30:39,1,1,1.0
凭什么不坚强,1381081620,超喜欢这首歌 多多大笑 ,2019-12-18 13:29:43,0.929402,2,2.0
萌萌哥儿歌,1829084097,我也是毛毛的粉丝,2019-12-18 13:28:20,0.614988,2,2.0
Deer眸中私藏,515566195,加油,2019-12-18 13:27:46,0.576334,2,2.0
放_你_走,250169879,风浪很大，我也能飞过去,2019-12-18 13:27:46,0.782942,2,2.0
给你指条道WY,7126681,有种复古的感觉，这个调调,2019-12-18 13:26:17,0.632883,2,2.0
毛豆豆吞吞吐吐,290684835,这是那首要在电动车论坛发的歌吗，,2019-12-18 13:25:06,0.279702,0,0.0
丁丁不太冷,472402983,家雀,2019-12-18 13:24:32,0.538453,1,1.0
巫伯牙,487127804,占据云村榜一当之无愧的 麻雀 ,2019-12-18 13:24:27,0.571828,2,2.0
莘蒂瑞拉1705,493757909,我一定要去看一次李荣浩演唱会，好听，太多歌都好听，这首听哭了,2019-12-18 13:24:16,0.804055,2,2.0
老鼠扛刀满街找猫181216,1706926129,好听好听 强 强 强 强 强 ,2019-12-18 13:22:27,0.944973,2,2.0
牙刷去哪儿了,636394026,好听呀,2019-12-18 13:22:25,0.639998,2,2.0
LBYb000,646598031,用陕西话说 叫个 qiao ,2019-12-18 13:22:19,0.576209,2,2.0
不爱吃香菜啦zz,345403810,我没有故事，也不喝酒，也不抽烟。这样的我，能够让你们看到我吗？ 皱眉 哈哈哈哈，人间失格,2019-12-18 13:22:10,0.784149,2,2.0
XHYYJY,333332829,你来写？,2019-12-18 13:21:46, , ,1.0
格格n不入,41769468,单曲一上午了,2019-12-18 13:21:18,0.466476,1,1.0
落叶疲倦了的蝴蝶,1450328700,好听呀！！,2019-12-18 13:20:57,0.676045,2,2.0
Shado啦啦啦,259227567,好听到不行，我怎么才听呢 ,2019-12-18 13:20:51,0.242649,0,0.0
枯叶道人,1476967749,从老街到麻雀，加油。期待新歌,2019-12-18 13:20:49,0.77825,2,2.0
小小蜗66,1723439198,说得好 ,2019-12-18 13:20:22, , ,1.0
致瑾儿,1330689337,单曲循环,2019-12-18 13:20:11,0.496046,1,1.0
小小蜗66,1723439198,哈哈哈，格局太小,2019-12-18 13:20:04,0.385545,0,2.0
小小蜗66,1723439198, 大笑 大笑 大笑 大笑 ,2019-12-18 13:19:56,0.573525,2,1.0
安然anr180911,1487142878,天会晴也会暗,2019-12-18 13:19:54,0.6498,2,2.0
27号朱星瑞,531485327,加油,2019-12-18 13:19:03,0.576334,2,2.0
牛逼的老妖,533356260,祝福你成功,2019-12-18 13:18:42,0.665568,2,2.0
-Flirt_,1469573457,哦豁爱了,2019-12-18 13:18:32,0.817554,2,2.0
Sep是九月,1574954626,加油加油 ,2019-12-18 13:18:20,0.588436,2,2.0
whocare___,305090906,加油 明年考研 给你力量,2019-12-18 13:18:08,0.536218,1,2.0
不畏将来_不念过去,31986227,说，旋律是不是参考了 我们的时光 ？,2019-12-18 13:17:46,0.322209,0,0.0
JYBR,596451131,每次听到高潮都想到筷子兄弟的每个人都看到希望 多多笑哭 ,2019-12-18 13:17:46,0.829424,2,2.0
BTD6758,1309308406,加油,2019-12-18 13:17:45,0.576334,2,2.0
跟我摘星星190323,1802191637,最喜欢你,2019-12-18 13:17:30,0.541474,1,2.0
whocare___,305090906,是的,2019-12-18 13:17:29,0.631443,2,2.0
gs喵喵,568204422,周六考研，非全日制，从没压力这么大过！祝自己过！ 多多耍酷 ,2019-12-18 13:17:12,0.676052,2,2.0
still就是江南哥,51821826,兄弟，您这是小学生早恋爱情故事？ 吐舌 吐舌 吐舌 ,2019-12-18 13:16:13,0.350286,0,0.0
遗念,41893393,和许巍 曾经的你 一样具有力量的歌曲。,2019-12-18 13:14:46,0.689227,2,2.0
无念419,1341014245,把眼光放宽点，就你前桌后桌同桌的，也许她们很好，可是班里，学校里，以后社会上那么多更好更值得你喜欢的人多了去了，生活圈子太小了呀小朋友,2019-12-18 13:14:16,0.791498,2,2.0
wwwxx呀,1791778907,家陈子,2019-12-18 13:14:00,0.563899,2,2.0
佳佳爱吃芋圆,1803120928,加油佳佳！,2019-12-18 13:12:36,0.603882,2,2.0
不想上幼稚园,624898487,加油啊，成功上岸,2019-12-18 13:11:27,0.717135,2,2.0
冰枫菲菲ICEBLUE,1796137790,喜欢这首歌，路转粉。我飞翔在乌云之中，你却视而不见。,2019-12-18 13:11:14,0.780988,2,2.0
呜噜丫,1874969439,想不在付出了，可做不到。,2019-12-18 13:10:47,0.384949,0,0.0
不想上幼稚园,624898487,加油哦,2019-12-18 13:10:36,0.794555,2,2.0
宫绾青丝梦见,1927060571, 我是人间小美味,2019-12-18 13:10:21,0.724929,2,2.0
有谁比我笨,1685103240,麻雀也有明天,2019-12-18 13:10:15,0.674607,2,2.0
幕MMC,2020224987, ,2019-12-18 13:10:07, , ,1.0
岂几sama啊,1552374904,虽然弱小，但为了你还是要不断向前！,2019-12-18 13:10:06,0.419787,0,0.0
Losscat,1448487699,加油！,2019-12-18 13:09:51,0.633244,2,2.0
白苏禾嗯呐,412285322,分享一个小众文艺的众号 Blue Afternoon 给你们,2019-12-18 13:09:41,0.707317,2,2.0
呜噜丫,1874969439,给怎么办。,2019-12-18 13:09:38,0.555323,2,1.0
想出来的名都被注册了,1923631170,人生的每一个阶段都会有一段难忘的经历刻进心里，总会有那么首歌触动到自己，唱进自己的心里，永远无法忘怀，或许这就是蜕变吧，这段有你的音乐陪伴真好。,2019-12-18 13:09:35,0.985114,2,2.0
呜噜丫,1874969439,这歌我同桌有可能听，我也没办法，只能希望她看到吧！我受不了了，对她的感情，因为她我和我后桌分了，现在我和我后桌不说话，可她们无话不说，所以我有点儿讨厌，可是我同桌有个魔咒，跟她坐得都喜欢上了，我一样，所以我也不知道咋办，我对她很好，可她却在我之前还有几个人，感情成了一团。也不知道,2019-12-18 13:09:15,0.770879,2,2.0
不想上幼稚园,624898487,太好听了,2019-12-18 13:09:00,0.495885,1,1.0
听雨轩233333,1945747598,毛毛的暴发户觉得好听,2019-12-18 13:08:31,0.567233,2,2.0
景柯为安,1469326869,从李白一直听到麻雀，喜欢荣浩 憨笑 ,2019-12-18 13:07:51,0.87209,2,2.0
Steven_SYJ,89862081,青格乐和周天澈是李荣浩的笔名吗？,2019-12-18 13:07:13,0.286955,0,0.0
当妮走了Coveri,1604126122,还爱这她吗？,2019-12-18 13:07:11,0.434863,0,0.0
有时无时终须有莫强求,330047181,风格很像2010年左右的歌,2019-12-18 13:05:44,0.741465,2,2.0
Entfettet,1310386599,可以！加油加油,2019-12-18 13:04:12,0.800854,2,2.0
乌龟与月亮,116881402,如何才能像你一样优秀呢？,2019-12-18 13:04:06,0.350432,0,2.0
胖咸鱼翻不了身,492939134,李荣浩 你们休想赚我的钱！！ 大哭 大哭 ,2019-12-18 13:03:53,0.183584,0,0.0
心月培培,1509026044,博士后等着你呢 ,2019-12-18 13:03:49,0.627495,2,2.0
CAI伟FAN,263435415,麻雀也有明天，写的是不是小麻雀跟杨丞琳大仙啊？,2019-12-18 13:03:37,0.436011,0,0.0
We778,575104719,这个周只循环这首歌 ,2019-12-18 13:02:42,0.462779,1,1.0
ylsf1812,1539169098,可以是抄袭,2019-12-18 13:02:07,0.675181,2,2.0
不唱歌的丨歌手,1896540306,最近被麻雀洗脑了，满脑子都是麻雀的旋律。,2019-12-18 13:01:40,0.406746,0,0.0
迷失鬼-,1343459287,加油 ,2019-12-18 13:01:34,0.576334,2,2.0
张阳艾洵,1482682428,努力一定会有回报，加油 ,2019-12-18 13:01:32,0.789868,2,2.0
王鉅纔,1324961577,唱歌能不能睁开眼。。。 ,2019-12-18 13:01:09,0.390154,0,0.0
张阳艾洵,1482682428,加油 ,2019-12-18 13:00:40,0.576334,2,2.0
别闹了171006,612249473,还有2天，成功上岸,2019-12-18 13:00:32,0.692307,2,2.0
用户425223860,425223860,明知年华终将老去，而我站在青春的尾尖静静眺望，盼着风的微笑，盼着这颗心温暖到老。看那消逝的岁月在指尖滑过，依然明白，我与青春不止遇见。,2019-12-18 13:00:30,0.953023,2,2.0
522510,98288033,不知道为什么，听起来总是有种很解气很舒服的感觉！,2019-12-18 13:00:22,0.874212,2,2.0
第益生菌,1960380331,好,2019-12-18 13:00:19,0.747981,2,2.0
相思赋予谁na,567080322,谢谢你哈哈哈哈哈哈,2019-12-18 13:00:07,0.861318,2,2.0
哎喜欢我一下呀,589386702,喜欢这首歌，仿佛我像一只麻雀，在天空中自由飞向。我可能就是那只麻雀。,2019-12-18 12:59:50,0.954699,2,2.0
一雪真真真,563560182,李荣浩自称一派阿风格,2019-12-18 12:59:43,0.503557,1,2.0
ManMan_123,568976500,海星哈 继续努力 多多大笑 ,2019-12-18 12:59:28,0.784849,2,2.0
今天要来点可可吗,1663806894, 我希望正在看评论的人永远开心 ,2019-12-18 12:59:20,0.568281,2,2.0
是你呀花落,1813578135,刚出来就立马学会了，韵押的是真好 ,2019-12-18 12:57:54,0.796406,2,2.0
繁星170710,508242312,心情不好就会听你的音乐,2019-12-18 12:57:39,0.633151,2,2.0
ai118cool,1471733917,10年账号，第一次留言献给李荣浩，献给雪山之巅！,2019-12-18 12:57:29,0.694606,2,2.0
戛戛斯啊,608879986,就会问我冷不冷有什么用你倒是把衣服给我啊,2019-12-18 12:57:03,0.104837,0,0.0
卡夫卡VIP,299081790,歌词写得真烂,2019-12-18 12:57:03,0.151121,0,2.0
大大叔1994,1699517270,着魔啦，一遍又一遍根本停不下来。单曲循环中 多多瞌睡 ,2019-12-18 12:57:00,0.646548,2,2.0
向屿Linai,1723914083,果然 李荣浩式风格,2019-12-18 12:56:54,0.771722,2,2.0
-guardianship--,1696625174,麻雀虽小，五脏俱全.,2019-12-18 12:56:20,0.781387,2,1.0
博呀博博呀,394012099,那些深夜无眠的人可能也有麻雀的烦恼吧,2019-12-18 12:56:07,0.702738,2,2.0
我叫朱子涵,270972423,加油！,2019-12-18 12:55:58,0.633244,2,2.0
向屿Linai,1723914083,听听听,2019-12-18 12:55:43,0.562566,2,1.0
搁浅_1705,344972063,加油！,2019-12-18 12:55:08,0.633244,2,2.0
落墨ya,1732644357,加油,2019-12-18 12:53:59,0.576334,2,2.0
云端上的童话,473878184,同为考研生，加油！共勉！,2019-12-18 12:53:52,0.614222,2,2.0
fooohhh,1600642583,一到副歌就抖腿,2019-12-18 12:53:38,0.320153,0,0.0
黑暗骑士570,305455761,李荣浩快回复我哈哈哈,2019-12-18 12:53:26,0.744975,2,2.0
Emily0303,496122285,听前奏就爱上 亲亲 ,2019-12-18 12:52:51,0.760442,2,2.0
澪琴琴,269446804,真好,2019-12-18 12:52:01,0.810456,2,2.0
唯独魏婚人,502086173,“希望看到这条评论的人永远开心”,2019-12-18 12:51:52,0.421509,0,0.0
Getoverl,543840407,加油呀，只有3天了，我也要考呢，好好发挥 可爱 ,2019-12-18 12:51:05,0.807947,2,2.0
不吃鱼的小N,616291091,你可以！加油！,2019-12-18 12:50:59,0.657646,2,2.0
长颈咩,405803067,我听出了点许巍的感觉 ,2019-12-18 12:50:43,0.548303,1,2.0
